SH_Price,New_Price,Brand,Model,Memory,Color,Condition,Ram,Resolution,Battery_size,No_Rear_Cameras,Model_year,Rating,Date_Extracted
2649,4100,Apple, iPhone 11 Pro Max,64,Grey,  Foarte Bun,4,1240,3969,3,2019,4.5,08.04.2022
3099,4300,Apple, iPhone 11 Pro Max,256,White,  Foarte Bun,4,1240,3969,3,2019,4.5,08.04.2022
3199,4300,Apple, iPhone 11 Pro Max,256,Green,  Excelent,4,1240,3969,3,2019,4.5,08.04.2022
2899,3500,Apple, iPhone 12,128,Black,  Foarte Bun,4,1170,2815,2,2020,4.2,30.04.2022
2899,3500,Apple, iPhone 12,128,Black,  Foarte Bun,4,1170,2815,2,2020,4.2,30.04.2022
2899,3500,Apple, iPhone 12,128,Black,  Foarte Bun,4,1170,2815,2,2020,4.2,30.04.2022
2799,3500,Apple, iPhone 12,128,Black,  Bun,4,1170,2815,2,2020,4.2,30.04.2022
3459,4400,Apple, iPhone 12,256,Blue,  Foarte Bun,4,1170,2815,2,2020,4.2,30.04.2022
3559,4400,Apple, iPhone 12,256,Black,  Excelent,4,1170,2815,2,2020,4.2,30.04.2022
2999,3500,Apple, iPhone 12,128,Black,  Excelent,4,1170,2815,2,2020,4.2,30.04.2022
2599,3200,Apple, iPhone 12,64,White,  Ca Nou,4,1170,2815,2,2020,4.2,30.04.2022
2899,3500,Apple, iPhone 12,128,Blue,  Foarte Bun,4,1170,2815,2,2020,4.2,30.04.2022
2799,3500,Apple, iPhone 12,128,Blue,  Bun,4,1170,2815,2,2020,4.2,30.04.2022
2399,3200,Apple, iPhone 12,64,Red,  Bun,4,1170,2815,2,2020,4.2,30.04.2022
2399,3200,Apple, iPhone 12,64,Red,  Bun,4,1170,2815,2,2020,4.2,30.04.2022
2399,3200,Apple, iPhone 12,64,Red,  Bun,4,1170,2815,2,2020,4.2,30.04.2022
2559,3200,Apple, iPhone 12,64,Purple,  Excelent,4,1170,2815,2,2020,4.2,30.04.2022
2559,3200,Apple, iPhone 12,64,White,  Excelent,4,1170,2815,2,2020,4.2,30.04.2022
2559,3200,Apple, iPhone 12,64,Red,  Excelent,4,1170,2815,2,2020,4.2,30.04.2022
2499,3200,Apple, iPhone 12,64,Red,  Foarte Bun,4,1170,2815,2,2020,4.2,30.04.2022
3099,3900,Apple, iPhone 12,128,Blue,  Foarte Bun,4,1170,2815,2,2020,4.2,08.04.2022
2899,3500,Apple, iPhone 12,64,Red,  Ca Nou,4,1170,2815,2,2020,4.2,08.04.2022
3099,3900,Apple, iPhone 12,128,Black,  Foarte Bun,4,1170,2815,2,2020,4.2,08.04.2022
3349,4300,Apple, iPhone 12,256,Black,  Bun,4,1170,2815,2,2020,4.2,08.04.2022
3099,3900,Apple, iPhone 12,128,Black,  Foarte Bun,4,1170,2815,2,2020,4.2,08.04.2022
3099,3900,Apple, iPhone 12,128,Black,  Foarte Bun,4,1170,2815,2,2020,4.2,08.04.2022
2829,3500,Apple, iPhone 12,64,Black,  Excelent,4,1170,2815,2,2020,4.2,08.04.2022
2829,3500,Apple, iPhone 12,64,White,  Excelent,4,1170,2815,2,2020,4.2,08.04.2022
2829,3500,Apple, iPhone 12,64,White,  Excelent,4,1170,2815,2,2020,4.2,08.04.2022
2829,3500,Apple, iPhone 12,64,White,  Excelent,4,1170,2815,2,2020,4.2,08.04.2022
2829,3500,Apple, iPhone 12,64,Blue,  Excelent,4,1170,2815,2,2020,4.2,08.04.2022
2944,3900,Apple, iPhone 12,128,Black,  Foarte Bun,4,1170,2815,2,2020,4.2,08.04.2022
3199,3800,Apple, iPhone 12 mini,256,Blue,  Excelent,4,1080,2227,2,2020,4.1,30.04.2022
2759,3400,Apple, iPhone 12 mini,128,Blue,  Foarte Bun,4,1080,2227,2,2020,4.1,30.04.2022
2089,3000,Apple, iPhone 12 mini,64,Black,  Bun,4,1080,2227,2,2020,4.1,30.04.2022
2759,3400,Apple, iPhone 12 mini,128,Black,  Foarte Bun,4,1080,2227,2,2020,4.1,30.04.2022
2716,3400,Apple, iPhone 12 mini,128,Black,  Excelent,4,1080,2227,2,2020,4.1,30.04.2022
2899,3400,Apple, iPhone 12 mini,128,Blue,  Ca Nou,4,1080,2227,2,2020,4.1,30.04.2022
2359,3000,Apple, iPhone 12 mini,64,Blue,  Excelent,4,1080,2227,2,2020,4.1,30.04.2022
2299,3000,Apple, iPhone 12 mini,64,Black,  Foarte Bun,4,1080,2227,2,2020,4.1,30.04.2022
2299,3000,Apple, iPhone 12 mini,64,Blue,  Foarte Bun,4,1080,2227,2,2020,4.1,30.04.2022
2659,3400,Apple, iPhone 12 mini,128,Blue,  Bun,4,1080,2227,2,2020,4.1,30.04.2022
2621,3400,Apple, iPhone 12 mini,128,Blue,  Foarte Bun,4,1080,2227,2,2020,4.1,30.04.2022
3259,3800,Apple, iPhone 12 mini,256,Red,  Ca Nou,4,1080,2227,2,2020,4.1,30.04.2022
3199,3800,Apple, iPhone 12 mini,256,Black,  Excelent,4,1080,2227,2,2020,4.1,30.04.2022
3099,3800,Apple, iPhone 12 mini,256,Black,  Foarte Bun,4,1080,2227,2,2020,4.1,30.04.2022
3099,4000,Apple, iPhone 12 mini,256,Blue,  Foarte Bun,4,1080,2227,2,2020,4.1,08.04.2022
3199,4000,Apple, iPhone 12 mini,256,Black,  Excelent,4,1080,2227,2,2020,4.1,08.04.2022
2749,3500,Apple, iPhone 12 mini,128,Black,  Foarte Bun,4,1080,2227,2,2020,4.1,08.04.2022
2849,3500,Apple, iPhone 12 mini,128,Blue,  Excelent,4,1080,2227,2,2020,4.1,08.04.2022
2849,3500,Apple, iPhone 12 mini,128,Red,  Excelent,4,1080,2227,2,2020,4.1,08.04.2022
2749,3500,Apple, iPhone 12 mini,128,Blue,  Foarte Bun,4,1080,2227,2,2020,4.1,08.04.2022
2184,3000,Apple, iPhone 12 mini,64,Blue,  Foarte Bun,4,1080,2227,2,2020,4.1,08.04.2022
2749,3500,Apple, iPhone 12 mini,128,Blue,  Foarte Bun,4,1080,2227,2,2020,4.1,08.04.2022
2749,3500,Apple, iPhone 12 mini,128,Blue,  Foarte Bun,4,1080,2227,2,2020,4.1,08.04.2022
2399,3000,Apple, iPhone 12 mini,64,Blue,  Excelent,4,1080,2227,2,2020,4.1,08.04.2022
2499,3000,Apple, iPhone 12 mini,64,Black,  Ca Nou,4,1080,2227,2,2020,4.1,08.04.2022
2649,3500,Apple, iPhone 12 mini,128,Blue,  Bun,4,1080,2227,2,2020,4.1,08.04.2022
2611,3500,Apple, iPhone 12 mini,128,Blue,  Foarte Bun,4,1080,2227,2,2020,4.1,08.04.2022
2849,3500,Apple, iPhone 12 mini,128,Purple,  Excelent,4,1080,2227,2,2020,4.1,08.04.2022
4199,6000,Apple, iPhone 12 Pro,512,Gold,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
4199,6000,Apple, iPhone 12 Pro,512,White,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3499,5700,Apple, iPhone 12 Pro,128,Gold,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
4199,6000,Apple, iPhone 12 Pro,512,Grey,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
4199,6000,Apple, iPhone 12 Pro,512,Grey,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
4199,6000,Apple, iPhone 12 Pro,512,Grey,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3399,5700,Apple, iPhone 12 Pro,128,Blue,  Bun,6,1170,2815,3,2020,4,30.04.2022
3324,5700,Apple, iPhone 12 Pro,128,Gold,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3699,6000,Apple, iPhone 12 Pro,256,Blue,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
4299,6000,Apple, iPhone 12 Pro,512,White,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3399,5700,Apple, iPhone 12 Pro,128,Blue,  Bun,6,1170,2815,3,2020,4,30.04.2022
3399,5700,Apple, iPhone 12 Pro,128,Blue,  Bun,6,1170,2815,3,2020,4,30.04.2022
3399,5700,Apple, iPhone 12 Pro,128,White,  Bun,6,1170,2815,3,2020,4,30.04.2022
4084,6000,Apple, iPhone 12 Pro,512,Gold,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3699,6000,Apple, iPhone 12 Pro,256,White,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3989,6000,Apple, iPhone 12 Pro,512,Grey,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3499,5700,Apple, iPhone 12 Pro,128,Grey,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3499,5700,Apple, iPhone 12 Pro,128,Grey,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3499,5700,Apple, iPhone 12 Pro,128,Grey,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3599,6000,Apple, iPhone 12 Pro,256,Grey,  Bun,6,1170,2815,3,2020,4,30.04.2022
3699,6000,Apple, iPhone 12 Pro,256,Grey,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3499,5700,Apple, iPhone 12 Pro,128,Blue,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3599,5700,Apple, iPhone 12 Pro,128,White,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3799,6000,Apple, iPhone 12 Pro,256,Blue,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3399,5700,Apple, iPhone 12 Pro,128,Grey,  Bun,6,1170,2815,3,2020,4,30.04.2022
3499,5700,Apple, iPhone 12 Pro,128,White,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3399,5700,Apple, iPhone 12 Pro,128,Gold,  Bun,6,1170,2815,3,2020,4,30.04.2022
3499,5700,Apple, iPhone 12 Pro,128,Blue,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3599,5700,Apple, iPhone 12 Pro,128,White,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3799,6000,Apple, iPhone 12 Pro,256,Blue,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3499,5700,Apple, iPhone 12 Pro,128,Blue,  Foarte Bun,6,1170,2815,3,2020,4,30.04.2022
3599,5700,Apple, iPhone 12 Pro,128,White,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3799,6000,Apple, iPhone 12 Pro,256,Blue,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3599,5700,Apple, iPhone 12 Pro,128,Gold,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3599,5700,Apple, iPhone 12 Pro,128,Grey,  Excelent,6,1170,2815,3,2020,4,30.04.2022
3599,5700,Apple, iPhone 12 Pro,128,Blue,  Excelent,6,1170,2815,3,2020,4,30.04.2022
4199,6200,Apple, iPhone 12 Pro,512,Grey,  Foarte Bun,6,1170,2815,3,2020,4,08.04.2022
4299,6200,Apple, iPhone 12 Pro,512,Blue,  Excelent,6,1170,2815,3,2020,4,08.04.2022
4199,6200,Apple, iPhone 12 Pro,512,Gold,  Foarte Bun,6,1170,2815,3,2020,4,08.04.2022
4049,5300,Apple, iPhone 12 Pro,256,Blue,  Ca Nou,6,1170,2815,3,2020,4,08.04.2022
4049,5300,Apple, iPhone 12 Pro,256,Blue,  Ca Nou,6,1170,2815,3,2020,4,08.04.2022
4049,5300,Apple, iPhone 12 Pro,256,Blue,  Ca Nou,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,Gold,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3599,4800,Apple, iPhone 12 Pro,128,Gold,  Foarte Bun,6,1170,2815,3,2020,4,08.04.2022
3849,5300,Apple, iPhone 12 Pro,256,White,  Foarte Bun,6,1170,2815,3,2020,4,08.04.2022
3849,5300,Apple, iPhone 12 Pro,256,Blue,  Foarte Bun,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,White,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,Blue,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,Grey,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3849,5300,Apple, iPhone 12 Pro,256,Grey,  Foarte Bun,6,1170,2815,3,2020,4,08.04.2022
4049,5300,Apple, iPhone 12 Pro,256,Gold,  Ca Nou,6,1170,2815,3,2020,4,08.04.2022
4049,5300,Apple, iPhone 12 Pro,256,Blue,  Ca Nou,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,White,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,Blue,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,Grey,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,White,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,Blue,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3949,5300,Apple, iPhone 12 Pro,256,Grey,  Excelent,6,1170,2815,3,2020,4,08.04.2022
3999,6400,Apple, iPhone 12 Pro Max,256,Blue,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
3999,6400,Apple, iPhone 12 Pro Max,256,White,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
4159,6400,Apple, iPhone 12 Pro Max,256,Blue,  Foarte Bun,6,1280,3687,3,2020,4.3,30.04.2022
3999,6400,Apple, iPhone 12 Pro Max,256,White,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
3999,6400,Apple, iPhone 12 Pro Max,256,White,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
4759,6400,Apple, iPhone 12 Pro Max,512,Blue,  Excelent,6,1280,3687,3,2020,4.3,30.04.2022
3999,6000,Apple, iPhone 12 Pro Max,128,Blue,  Excelent,6,1280,3687,3,2020,4.3,30.04.2022
3959,6000,Apple, iPhone 12 Pro Max,128,Blue,  Foarte Bun,6,1280,3687,3,2020,4.3,30.04.2022
3999,6400,Apple, iPhone 12 Pro Max,256,Grey,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
4199,6400,Apple, iPhone 12 Pro Max,256,Blue,  Excelent,6,1280,3687,3,2020,4.3,30.04.2022
3999,6400,Apple, iPhone 12 Pro Max,256,Gold,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
3859,6000,Apple, iPhone 12 Pro Max,128,Blue,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
3859,6000,Apple, iPhone 12 Pro Max,128,Grey,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
3999,6400,Apple, iPhone 12 Pro Max,256,Gold,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
3999,6400,Apple, iPhone 12 Pro Max,256,Gold,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
3859,6000,Apple, iPhone 12 Pro Max,128,Gold,  Bun,6,1280,3687,3,2020,4.3,30.04.2022
3959,6000,Apple, iPhone 12 Pro Max,128,White,  Foarte Bun,6,1280,3687,3,2020,4.3,30.04.2022
4159,6400,Apple, iPhone 12 Pro Max,256,Gold,  Foarte Bun,6,1280,3687,3,2020,4.3,30.04.2022
4199,5300,Apple, iPhone 12 Pro Max,256,White,  Foarte Bun,6,1280,3687,3,2020,4.3,08.04.2022
3999,5300,Apple, iPhone 12 Pro Max,128,Blue,  Foarte Bun,6,1280,3687,3,2020,4.3,08.04.2022
4349,5800,Apple, iPhone 12 Pro Max,256,Blue,  Foarte Bun,6,1280,3687,3,2020,4.3,08.04.2022
4199,5300,Apple, iPhone 12 Pro Max,256,Grey,  Excelent,6,1280,3687,3,2020,4.3,08.04.2022
3999,5300,Apple, iPhone 12 Pro Max,128,Blue,  Foarte Bun,6,1280,3687,3,2020,4.3,08.04.2022
3999,5300,Apple, iPhone 12 Pro Max,128,Blue,  Foarte Bun,6,1280,3687,3,2020,4.3,08.04.2022
3989,5300,Apple, iPhone 12 Pro Max,128,Blue,  Ca Nou,6,1280,3687,3,2020,4.3,08.04.2022
4131,5800,Apple, iPhone 12 Pro Max,256,White,  Foarte Bun,6,1280,3687,3,2020,4.3,08.04.2022
4199,5800,Apple, iPhone 12 Pro Max,256,Grey,  Bun,6,1280,3687,3,2020,4.3,08.04.2022
4449,5800,Apple, iPhone 12 Pro Max,256,Blue,  Excelent,6,1280,3687,3,2020,4.3,08.04.2022
4799,5400,Apple, iPhone 13,512,Black,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
4699,5400,Apple, iPhone 13,512,Black,  Excelent,4,1170,3240,2,2021,4.2,30.04.2022
3999,4600,Apple, iPhone 13,256,Red,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
4799,5400,Apple, iPhone 13,512,Black,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
4799,5400,Apple, iPhone 13,512,Black,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
4699,5400,Apple, iPhone 13,512,Red,  Excelent,4,1170,3240,2,2021,4.2,30.04.2022
4799,5400,Apple, iPhone 13,512,White,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
3999,4600,Apple, iPhone 13,256,Black,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
4799,5400,Apple, iPhone 13,512,Blue,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
4799,5400,Apple, iPhone 13,512,Blue,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
4799,5400,Apple, iPhone 13,512,Blue,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
3759,4600,Apple, iPhone 13,256,Black,  Bun,4,1170,3240,2,2021,4.2,30.04.2022
3859,4600,Apple, iPhone 13,256,Blue,  Foarte Bun,4,1170,3240,2,2021,4.2,30.04.2022
3759,4600,Apple, iPhone 13,256,Blue,  Bun,4,1170,3240,2,2021,4.2,30.04.2022
3859,4600,Apple, iPhone 13,256,Black,  Foarte Bun,4,1170,3240,2,2021,4.2,30.04.2022
3399,4200,Apple, iPhone 13,128,Blue,  Foarte Bun,4,1170,3240,2,2021,4.2,30.04.2022
3399,4200,Apple, iPhone 13,128,Black,  Foarte Bun,4,1170,3240,2,2021,4.2,30.04.2022
3499,4200,Apple, iPhone 13,128,Red,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
3459,4200,Apple, iPhone 13,128,Pink,  Excelent,4,1170,3240,2,2021,4.2,30.04.2022
3499,4200,Apple, iPhone 13,128,Pink,  Ca Nou,4,1170,3240,2,2021,4.2,30.04.2022
3999,4850,Apple, iPhone 13,256,Blue,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
3999,4850,Apple, iPhone 13,256,Grey,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
3999,4850,Apple, iPhone 13,256,Red,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
3849,4850,Apple, iPhone 13,256,Blue,  Foarte Bun,4,1170,3240,2,2021,4.2,08.04.2022
4559,5700,Apple, iPhone 13,512,Grey,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
3949,4850,Apple, iPhone 13,256,Blue,  Excelent,4,1170,3240,2,2021,4.2,08.04.2022
3949,4850,Apple, iPhone 13,256,Red,  Excelent,4,1170,3240,2,2021,4.2,08.04.2022
4799,5700,Apple, iPhone 13,512,White,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
4799,5700,Apple, iPhone 13,512,Grey,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
4799,5700,Apple, iPhone 13,512,Grey,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
4799,5700,Apple, iPhone 13,512,Grey,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
4799,5700,Apple, iPhone 13,512,Pink,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
3749,4350,Apple, iPhone 13,128,Blue,  Foarte Bun,4,1170,3240,2,2021,4.2,08.04.2022
3599,4350,Apple, iPhone 13,128,Red,  Ca Nou,4,1170,3240,2,2021,4.2,08.04.2022
3399,4200,Apple, iPhone 13 mini,256,Black,  Ca Nou,4,1080,2438,2,2021,4.1,30.04.2022
3099,3600,Apple, iPhone 13 mini,128,Black,  Ca Nou,4,1080,2438,2,2021,4.1,30.04.2022
3399,4200,Apple, iPhone 13 mini,256,Red,  Ca Nou,4,1080,2438,2,2021,4.1,30.04.2022
4199,5400,Apple, iPhone 13 mini,512,Pink,  Ca Nou,4,1080,2438,2,2021,4.1,30.04.2022
3299,4200,Apple, iPhone 13 mini,256,White,  Excelent,4,1080,2438,2,2021,4.1,30.04.2022
3299,4200,Apple, iPhone 13 mini,256,Blue,  Excelent,4,1080,2438,2,2021,4.1,30.04.2022
3299,4200,Apple, iPhone 13 mini,256,Pink,  Excelent,4,1080,2438,2,2021,4.1,30.04.2022
3199,4200,Apple, iPhone 13 mini,256,Pink,  Foarte Bun,4,1080,2438,2,2021,4.1,30.04.2022
2999,3600,Apple, iPhone 13 mini,128,Red,  Excelent,4,1080,2438,2,2021,4.1,30.04.2022
3169,4150,Apple, iPhone 13 mini,256,Blue,  Bun,4,1080,2438,2,2021,4.1,08.04.2022
3269,4150,Apple, iPhone 13 mini,256,Blue,  Foarte Bun,4,1080,2438,2,2021,4.1,08.04.2022
6659,8500,Apple, iPhone 13 Pro,1024,Grey,  Excelent,6,1170,3095,3,2021,4.5,30.04.2022
6179,7300,Apple, iPhone 13 Pro,512,Blue,  Excelent,6,1170,3095,3,2021,4.5,30.04.2022
6659,8500,Apple, iPhone 13 Pro,1024,Grey,  Excelent,6,1170,3095,3,2021,4.5,30.04.2022
6659,8500,Apple, iPhone 13 Pro,1024,Grey,  Excelent,6,1170,3095,3,2021,4.5,30.04.2022
6279,7300,Apple, iPhone 13 Pro,512,Grey,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
6279,7300,Apple, iPhone 13 Pro,512,Gold,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
5359,6200,Apple, iPhone 13 Pro,256,Gold,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
5359,6200,Apple, iPhone 13 Pro,256,White,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
6759,8500,Apple, iPhone 13 Pro,1024,Gold,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
5359,6200,Apple, iPhone 13 Pro,256,Gold,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
5359,6200,Apple, iPhone 13 Pro,256,White,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
6759,8500,Apple, iPhone 13 Pro,1024,Gold,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
5359,6200,Apple, iPhone 13 Pro,256,Gold,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
5359,6200,Apple, iPhone 13 Pro,256,White,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
6759,8500,Apple, iPhone 13 Pro,1024,Gold,  Ca Nou,6,1170,3095,3,2021,4.5,30.04.2022
6179,7300,Apple, iPhone 13 Pro,512,Grey,  Excelent,6,1170,3095,3,2021,4.5,30.04.2022
6079,7300,Apple, iPhone 13 Pro,512,Grey,  Foarte Bun,6,1170,3095,3,2021,4.5,30.04.2022
5259,6200,Apple, iPhone 13 Pro,256,Grey,  Foarte Bun,6,1170,3095,3,2021,4.5,30.04.2022
5979,7300,Apple, iPhone 13 Pro,512,Blue,  Bun,6,1170,3095,3,2021,4.5,30.04.2022
6079,7300,Apple, iPhone 13 Pro,512,Blue,  Foarte Bun,6,1170,3095,3,2021,4.5,30.04.2022
5299,6200,Apple, iPhone 13 Pro,256,White,  Excelent,6,1170,3095,3,2021,4.5,30.04.2022
6079,7300,Apple, iPhone 13 Pro,512,Grey,  Foarte Bun,6,1170,3095,3,2021,4.5,30.04.2022
5259,6200,Apple, iPhone 13 Pro,256,Grey,  Foarte Bun,6,1170,3095,3,2021,4.5,30.04.2022
5979,7300,Apple, iPhone 13 Pro,512,Blue,  Bun,6,1170,3095,3,2021,4.5,30.04.2022
6079,7300,Apple, iPhone 13 Pro,512,Grey,  Foarte Bun,6,1170,3095,3,2021,4.5,30.04.2022
5259,6200,Apple, iPhone 13 Pro,256,Grey,  Foarte Bun,6,1170,3095,3,2021,4.5,30.04.2022
5979,7300,Apple, iPhone 13 Pro,512,Blue,  Bun,6,1170,3095,3,2021,4.5,30.04.2022
5299,6200,Apple, iPhone 13 Pro,256,Gold,  Excelent,6,1170,3095,3,2021,4.5,30.04.2022
5259,6200,Apple, iPhone 13 Pro,256,White,  Foarte Bun,6,1170,3095,3,2021,4.5,30.04.2022
6649,8400,Apple, iPhone 13 Pro,1024,Grey,  Excelent,6,1170,3095,3,2021,4.5,08.04.2022
6269,7200,Apple, iPhone 13 Pro,512,Blue,  Ca Nou,6,1170,3095,3,2021,4.5,08.04.2022
6749,8400,Apple, iPhone 13 Pro,1024,Grey,  Ca Nou,6,1170,3095,3,2021,4.5,08.04.2022
6069,7200,Apple, iPhone 13 Pro,512,Blue,  Foarte Bun,6,1170,3095,3,2021,4.5,08.04.2022
6879,7900,Apple, iPhone 13 Pro Max,512,Grey,  Excelent,6,1280,4352,3,2021,4.3,30.04.2022
7459,8600,Apple, iPhone 13 Pro Max,1024,Gold,  Excelent,6,1280,4352,3,2021,4.3,30.04.2022
7559,8600,Apple, iPhone 13 Pro Max,1024,Gold,  Ca Nou,6,1280,4352,3,2021,4.3,30.04.2022
6879,7900,Apple, iPhone 13 Pro Max,512,Grey,  Excelent,6,1280,4352,3,2021,4.3,30.04.2022
6879,7900,Apple, iPhone 13 Pro Max,512,Grey,  Excelent,6,1280,4352,3,2021,4.3,30.04.2022
7359,8600,Apple, iPhone 13 Pro Max,1024,Blue,  Foarte Bun,6,1280,4352,3,2021,4.3,30.04.2022
7459,8600,Apple, iPhone 13 Pro Max,1024,White,  Excelent,6,1280,4352,3,2021,4.3,30.04.2022
7559,8600,Apple, iPhone 13 Pro Max,1024,Blue,  Ca Nou,6,1280,4352,3,2021,4.3,30.04.2022
7359,8600,Apple, iPhone 13 Pro Max,1024,Blue,  Foarte Bun,6,1280,4352,3,2021,4.3,30.04.2022
7359,8600,Apple, iPhone 13 Pro Max,1024,Blue,  Foarte Bun,6,1280,4352,3,2021,4.3,30.04.2022
6979,7900,Apple, iPhone 13 Pro Max,512,Blue,  Ca Nou,6,1280,4352,3,2021,4.3,30.04.2022
6879,7900,Apple, iPhone 13 Pro Max,512,Blue,  Excelent,6,1280,4352,3,2021,4.3,30.04.2022
7459,8600,Apple, iPhone 13 Pro Max,1024,Blue,  Excelent,6,1280,4352,3,2021,4.3,30.04.2022
6979,7900,Apple, iPhone 13 Pro Max,512,Grey,  Ca Nou,6,1280,4352,3,2021,4.3,30.04.2022
6969,7700,Apple, iPhone 13 Pro Max,512,Blue,  Ca Nou,6,1280,4352,3,2021,4.3,08.04.2022
6869,7700,Apple, iPhone 13 Pro Max,512,Grey,  Excelent,6,1280,4352,3,2021,4.3,08.04.2022
7499,8900,Apple, iPhone 13 Pro Max,1024,Blue,  Ca Nou,6,1280,4352,3,2021,4.3,08.04.2022
7499,8900,Apple, iPhone 13 Pro Max,1024,Grey,  Ca Nou,6,1280,4352,3,2021,4.3,08.04.2022
7499,8900,Apple, iPhone 13 Pro Max,1024,White,  Ca Nou,6,1280,4352,3,2021,4.3,08.04.2022
7549,8900,Apple, iPhone 13 Pro Max,1024,Gold,  Ca Nou,6,1280,4352,3,2021,4.3,08.04.2022
7449,8900,Apple, iPhone 13 Pro Max,1024,Grey,  Excelent,6,1280,4352,3,2021,4.3,08.04.2022
